,revenue,fuel_surcharge,accessorial_charges,driver_id,actual_distance_miles,actual_duration_hours,idle_time_hours,total_revenue,dispatch_date_year
77605,2225.81,344.12,50,DRV00098,1236,19.2,9.9,1831.69,2024
77606,2643.48,216.92,0,DRV00139,1363,21.7,7.1,2426.56,2024
77607,1213.88,128.63,0,DRV00019,668,13.0,8.8,1085.25,2024
77608,1398.03,187.6,200,DRV00097,721,11.6,6.2,1010.43,2024
77609,3325.31,216.92,50,DRV00091,1300,25.5,3.8,3058.39,2024
77610,5913.8,565.38,150,DRV00077,3156,59.3,4.8,5198.42,2024
77611,4081.34,357.25,0,DRV00119,1489,28.0,9.8,3724.09,2024
77612,738.56,86.46,0,DRV00018,264,4.2,2.8,652.0999999999999,2024
77613,2393.73,249.44,50,DRV00061,1637,30.2,8.7,2094.29,2024
77614,4033.28,504.32,0,DRV00063,1622,26.2,7.1,3528.96,2024
77615,2260.91,344.52,0,DRV00058,1025,18.1,10.4,1916.3899999999999,2024
77616,913.56,76.16,50,DRV00083,486,7.5,3.2,787.4,2024
77617,1216.81,185.6,50,DRV00069,680,13.3,8.4,981.2099999999999,2024
77618,1200.87,141.33,0,DRV00035,712,13.0,8.6,1059.54,2024
77619,3600.36,454.74,50,DRV00047,1861,32.0,10.8,3095.62,2024
77620,1600.49,149.26,0,DRV00129,902,14.2,6.0,1451.23,2024
77621,4627.96,454.74,200,DRV00032,1725,27.0,11.9,3973.2200000000003,2024
77622,4298.83,504.32,100,DRV00061,1614,32.2,6.9,3694.5099999999998,2024
77623,7748.66,463.93,100,DRV00066,2919,51.0,9.1,7184.73,2024
77624,3345.56,255.36,150,DRV00083,1193,20.2,9.6,2940.2,2024
77625,143.15,15.64,50,DRV00061,90,1.7,11.0,77.51,2024
77626,1403.27,189.0,0,DRV00138,703,10.8,6.6,1214.27,2024
77627,1229.56,141.33,75,DRV00016,676,13.2,10.7,1013.2299999999999,2024
77628,2025.72,209.79,150,DRV00024,771,14.0,10.1,1665.93,2024
77629,1589.52,137.31,100,DRV00103,588,9.6,5.2,1352.21,2024
77630,4269.71,504.32,50,DRV00066,1603,29.2,4.6,3715.39,2024
77631,5605.81,708.51,100,DRV00066,2138,39.0,10.6,4797.3,2024
77632,3054.42,460.0,0,DRV00097,1876,32.7,2.3,2594.42,2024
77633,5063.26,590.24,50,DRV00102,2270,36.0,5.1,4423.02,2024
77634,3301.75,255.36,0,DRV00028,1222,23.5,10.8,3046.39,2024
77635,2878.57,228.76,200,DRV00001,1282,20.2,7.0,2449.8100000000004,2024
77636,7020.08,792.88,150,DRV00077,2493,42.6,5.6,6077.2,2024
77637,3966.07,383.23,200,DRV00107,2065,38.8,4.5,3382.84,2024
77638,1639.39,144.0,0,DRV00121,706,12.2,4.7,1495.39,2024
77639,242.71,13.8,0,DRV00022,96,1.6,11.8,228.91,2024
77640,1950.23,344.52,200,DRV00103,1065,20.7,3.4,1405.71,2024
77641,4360.81,738.48,150,DRV00083,2276,35.8,3.2,3472.3300000000004,2024
77642,393.03,40.08,100,DRV00146,164,2.9,11.7,252.95,2024
77643,286.04,13.8,0,DRV00143,96,1.9,10.7,272.24,2024
77644,2961.83,555.52,150,DRV00057,2131,40.0,6.0,2256.31,2024
77645,5049.67,565.38,150,DRV00049,3314,56.0,8.4,4334.29,2024
77646,1487.64,153.34,50,DRV00087,751,13.3,3.7,1284.3000000000002,2024
77647,6796.77,814.37,200,DRV00010,2577,51.1,4.9,5782.400000000001,2024
77648,222.31,13.8,200,DRV00049,94,1.6,6.3,8.510000000000002,2024
77649,1205.93,98.61,100,DRV00012,523,10.2,3.3,1007.32,2024
77650,8043.93,814.37,100,DRV00069,2748,44.4,5.9,7129.56,2024
77651,1291.04,187.6,150,DRV00038,671,10.4,7.8,953.4399999999999,2024
77652,379.77,40.08,200,DRV00117,169,2.8,3.2,139.69,2024
77653,4702.99,564.72,200,DRV00104,2310,43.0,4.8,3938.2699999999995,2024
77654,1015.78,76.16,0,DRV00075,478,8.1,4.0,939.62,2024
77655,2746.54,419.43,200,DRV00069,1279,21.0,10.7,2127.11,2024
77656,3026.9,255.36,75,DRV00051,1213,19.9,3.2,2696.54,2024
77657,2249.82,228.76,50,DRV00104,1206,20.4,9.5,1971.0600000000002,2024
77658,5457.85,708.51,100,DRV00032,2139,34.2,5.0,4649.34,2024
77659,1207.06,161.53,0,DRV00101,581,9.6,3.2,1045.53,2024
77660,2022.55,114.3,0,DRV00030,789,15.7,9.4,1908.25,2024
77661,1472.33,149.26,100,DRV00138,873,13.9,9.7,1223.07,2024
77662,2937.37,460.0,100,DRV00037,1873,29.5,6.9,2377.37,2024
77663,1425.57,170.88,0,DRV00029,761,13.9,8.4,1254.69,2024
77664,973.61,161.53,150,DRV00101,575,10.8,6.2,662.08,2024
77665,1205.57,128.63,100,DRV00125,718,11.1,7.3,976.9399999999999,2024
77666,4464.92,451.8,0,DRV00023,2378,42.3,10.6,4013.12,2024
77667,7291.13,463.93,50,DRV00037,2946,49.4,3.7,6777.2,2024
77668,3459.97,738.48,100,DRV00010,2214,40.4,7.2,2621.49,2024
77669,1236.53,128.63,0,DRV00149,666,12.9,6.1,1107.9,2024
77670,5663.87,580.87,0,DRV00035,1992,35.5,11.3,5083.0,2024
77671,2210.52,276.3,200,DRV00123,982,15.5,8.7,1734.22,2024
77672,2186.05,249.44,0,DRV00059,1645,30.8,8.5,1936.6100000000001,2024
77673,1959.49,276.3,200,DRV00124,959,14.8,7.5,1483.19,2024
77674,2271.95,228.76,200,DRV00025,1201,21.8,5.9,1843.1899999999998,2024
77675,5187.42,792.88,75,DRV00121,2361,44.2,8.4,4319.54,2024
77676,1223.92,137.31,0,DRV00083,642,11.0,10.9,1086.6100000000001,2024
77677,275.97,13.8,50,DRV00097,91,1.5,6.3,212.17000000000002,2024
77678,3346.51,555.52,0,DRV00070,2057,31.8,5.1,2790.9900000000002,2024
77679,1532.49,137.31,0,DRV00103,625,11.8,9.1,1395.18,2024
77680,426.02,40.08,75,DRV00103,173,2.8,3.7,310.94,2024
77681,596.18,86.46,50,DRV00054,271,4.8,2.5,459.71999999999997,2024
77682,3950.86,314.64,100,DRV00051,1301,22.2,2.4,3536.2200000000003,2024
77683,4222.69,504.32,150,DRV00012,1585,29.2,3.3,3568.3699999999994,2024
77684,1103.5,76.16,0,DRV00108,474,9.4,11.6,1027.34,2024
77685,1301.6,137.31,200,DRV00049,603,9.5,5.5,964.29,2024
77686,3959.06,454.74,0,DRV00074,1872,33.7,10.1,3504.3199999999997,2024
77687,1314.56,187.6,50,DRV00059,688,11.2,5.9,1076.96,2024
77688,4073.18,504.32,100,DRV00132,1589,26.6,6.7,3468.8599999999997,2024
77689,3586.82,383.23,0,DRV00083,2048,36.9,9.0,3203.59,2024
77690,1133.06,273.36,100,DRV00056,792,15.2,10.3,759.6999999999999,2024
77691,5686.97,565.38,0,DRV00112,3286,54.1,2.3,5121.59,2024
77692,3349.27,255.36,200,DRV00015,1214,22.6,6.1,2893.91,2024
77693,357.97,40.08,75,DRV00066,174,2.9,8.6,242.89000000000004,2024
77694,4555.69,580.87,150,DRV00025,2126,36.3,12.0,3824.8199999999997,2024
77695,2010.02,344.52,200,DRV00010,1106,17.8,8.1,1465.5,2024
77696,2458.87,419.43,75,DRV00053,1369,21.3,10.2,1964.4399999999998,2024
77697,1240.01,137.31,0,DRV00120,625,10.4,7.2,1102.7,2024
77698,1670.54,209.79,150,DRV00103,797,13.9,2.7,1310.75,2024
77699,3115.55,357.25,0,DRV00110,1518,28.6,7.7,2758.3,2024
77701,167.88,15.64,0,DRV00107,98,1.9,3.8,152.24,2024
77702,1186.68,141.33,50,DRV00004,682,11.5,7.6,995.35,2024
77703,4595.13,524.7,0,DRV00035,1876,35.1,5.0,4070.4300000000003,2024
77704,1197.26,98.61,0,DRV00084,519,9.5,11.2,1098.65,2024
77705,5564.84,565.38,200,DRV00088,3174,55.3,8.8,4799.46,2024
77706,7093.67,463.93,150,DRV00032,2714,42.6,10.7,6479.74,2024
77707,3090.88,216.92,200,DRV00006,1282,24.4,2.0,2673.96,2024
77708,4676.94,451.8,200,DRV00090,2258,40.3,4.1,4025.1399999999994,2024
77709,2801.08,295.83,0,DRV00054,1531,25.2,8.4,2505.25,2024
77710,3218.03,376.0,0,DRV00098,1204,22.0,6.2,2842.03,2024
77711,6446.8,891.82,150,DRV00133,2735,51.2,11.4,5404.9800000000005,2024
77712,2029.5,114.3,0,DRV00015,751,14.2,6.2,1915.2,2024
77713,6723.51,499.18,0,DRV00081,2254,41.4,10.3,6224.33,2024
77714,2006.08,344.12,0,DRV00127,1289,20.6,11.4,1661.96,2024
77715,3292.98,357.25,50,DRV00148,1502,23.4,5.0,2885.73,2024
77716,3642.52,524.7,100,DRV00105,1834,35.7,6.7,3017.8199999999997,2024
77717,4320.66,537.81,50,DRV00066,2554,45.0,2.4,3732.85,2024
77718,3288.4,406.72,100,DRV00038,1299,21.1,2.3,2781.6800000000003,2024
77719,2739.48,228.76,75,DRV00033,1269,20.0,6.1,2435.7200000000003,2024
77720,6223.3,814.37,50,DRV00039,2724,44.0,9.6,5358.93,2024
77721,6787.33,463.93,0,DRV00108,2893,49.0,3.0,6323.4,2024
77722,4934.13,708.51,200,DRV00107,2173,42.8,10.7,4025.62,2024
77723,4260.38,504.32,150,DRV00030,1587,27.0,5.6,3606.06,2024
77724,1982.34,344.52,100,DRV00033,1109,20.6,5.8,1537.82,2024
77725,3435.63,295.83,100,DRV00001,1587,25.6,7.8,3039.8,2024
77726,3528.94,255.36,75,DRV00041,1201,18.6,9.2,3198.58,2024
77727,5612.59,472.14,200,DRV00127,2642,44.1,7.7,4940.45,2024
77728,7022.67,792.88,100,DRV00150,2391,44.6,10.7,6129.79,2024
77729,1284.69,187.6,50,DRV00085,685,13.5,11.0,1047.0900000000001,2024
77730,2891.03,228.76,75,DRV00094,1204,21.2,10.3,2587.2700000000004,2024
77731,1792.31,114.3,75,DRV00087,814,12.5,8.9,1603.01,2024
77732,4066.32,309.24,75,DRV00079,1850,35.8,3.2,3682.08,2024
77733,1298.69,98.61,0,DRV00024,558,10.8,8.5,1200.0800000000002,2024
77734,3102.03,376.0,100,DRV00038,1218,19.1,7.6,2626.03,2024
77735,3951.44,309.24,100,DRV00061,1787,30.4,5.8,3542.2,2024
77736,3729.61,357.25,50,DRV00117,1411,27.2,2.8,3322.36,2024
77737,1857.17,384.2,75,DRV00071,1197,19.8,6.9,1397.97,2024
77739,3238.03,460.0,0,DRV00062,1894,30.3,6.6,2778.03,2024
77740,2317.82,228.76,0,DRV00056,1235,20.5,4.8,2089.0600000000004,2024
77741,2483.66,249.44,50,DRV00022,1681,31.8,7.2,2184.22,2024
77742,4208.36,383.23,0,DRV00029,2172,36.5,2.1,3825.1299999999997,2024
77743,3327.02,406.72,0,DRV00147,1326,20.7,8.5,2920.3,2024
77744,1238.17,153.34,100,DRV00028,684,11.0,5.3,984.83,2024
77745,2817.91,295.83,0,DRV00003,1582,25.8,6.4,2522.08,2024
77746,6115.02,499.18,150,DRV00118,2429,43.4,5.5,5465.84,2024
77747,6084.17,792.88,150,DRV00034,2404,39.6,4.8,5141.29,2024
77748,1005.84,128.63,75,DRV00119,669,11.8,10.4,802.21,2024
77749,1402.86,189.0,50,DRV00041,683,13.2,5.8,1163.86,2024
77750,1778.97,384.2,200,DRV00038,1127,21.1,3.9,1194.77,2024
77751,855.59,76.16,100,DRV00126,470,8.8,9.7,679.4300000000001,2024
77752,2275.52,384.2,0,DRV00023,1134,19.6,5.2,1891.32,2024
77753,5857.26,463.93,150,DRV00110,2849,50.8,6.3,5243.33,2024
77754,2617.02,228.76,50,DRV00013,1279,23.6,11.6,2338.26,2024
77755,3508.96,564.72,100,DRV00124,2345,36.8,8.5,2844.24,2024
77756,1560.48,153.34,200,DRV00035,733,11.4,8.5,1207.14,2024
77757,1619.32,189.0,200,DRV00045,670,12.0,3.2,1230.32,2024
77758,2833.79,216.92,0,DRV00017,1306,22.9,5.5,2616.87,2024
77759,1349.83,153.34,75,DRV00059,728,12.3,9.6,1121.49,2024
77760,149.61,15.64,0,DRV00123,93,1.5,9.5,133.97000000000003,2024
77761,6191.99,453.91,200,DRV00005,2433,40.6,8.1,5538.08,2024
77762,1057.69,161.53,0,DRV00061,548,10.4,3.6,896.1600000000001,2024
77763,947.91,131.28,150,DRV00079,584,11.6,12.0,666.63,2024
77764,3257.88,357.25,75,DRV00069,1430,25.8,8.9,2825.63,2024
77765,913.23,131.28,100,DRV00069,565,10.0,3.3,681.95,2024
77766,1241.22,137.31,0,DRV00121,644,11.0,11.2,1103.91,2024
77767,6250.66,792.88,200,DRV00114,2447,39.5,10.8,5257.78,2024
77768,3653.47,524.7,0,DRV00118,1809,31.7,8.7,3128.7699999999995,2024
77769,3180.02,376.0,0,DRV00090,1222,19.0,6.4,2804.02,2024
77770,3754.53,504.32,0,DRV00058,1695,27.5,3.9,3250.21,2024
77771,4605.88,708.51,0,DRV00142,2181,43.4,6.4,3897.37,2024
77772,265.87,13.8,200,DRV00092,91,1.7,11.9,52.07000000000001,2024
77773,2108.41,384.2,200,DRV00081,1148,22.8,5.6,1524.2099999999998,2024
77774,2051.21,276.3,150,DRV00130,951,15.3,3.3,1624.91,2024
77775,3646.01,555.52,75,DRV00108,2045,37.4,7.6,3015.4900000000002,2024
77776,1279.49,137.31,50,DRV00024,602,11.6,7.3,1092.18,2024
77777,2014.28,384.2,200,DRV00032,1110,20.6,11.1,1430.08,2024
77778,1232.79,185.6,50,DRV00059,680,12.9,6.0,997.1899999999999,2024
77780,3759.29,555.52,0,DRV00013,2119,40.7,7.1,3203.77,2024
77781,4170.62,738.48,75,DRV00061,2306,36.9,5.0,3357.14,2024
77782,2719.71,419.43,75,DRV00098,1343,23.1,10.7,2225.28,2024
77783,3834.95,255.36,200,DRV00003,1194,21.6,4.9,3379.5899999999997,2024
77784,5521.57,792.88,0,DRV00036,2386,44.4,3.1,4728.69,2024
77785,2224.19,384.2,100,DRV00110,1195,19.4,4.8,1739.99,2024
77786,7286.43,814.37,0,DRV00050,2692,45.6,11.8,6472.06,2024
77787,4308.84,564.72,0,DRV00123,2305,41.9,9.9,3744.12,2024
77788,3239.61,376.0,150,DRV00032,1202,18.7,6.0,2713.61,2024
77789,249.15,13.8,200,DRV00012,93,1.8,2.8,35.35000000000001,2024
77790,1022.1,76.16,200,DRV00006,491,9.2,5.8,745.94,2024
77791,6890.59,472.14,200,DRV00047,2662,43.9,11.6,6218.45,2024
77792,2067.82,249.44,0,DRV00075,1677,29.2,11.9,1818.38,2024
77793,1071.13,76.16,150,DRV00097,497,8.8,4.9,844.9700000000001,2024
77794,763.13,86.46,150,DRV00079,260,4.6,3.1,526.67,2024
77795,4121.78,504.32,100,DRV00070,1596,25.0,3.8,3517.4599999999996,2024
77796,5449.65,792.88,75,DRV00032,2297,41.3,5.1,4581.7699999999995,2024
77797,1918.49,149.26,0,DRV00128,885,17.6,11.4,1769.23,2024
77798,1570.04,153.34,75,DRV00125,720,11.4,5.6,1341.7,2024
77799,3694.2,255.36,200,DRV00150,1217,21.5,9.7,3238.8399999999997,2024
77800,6552.99,792.88,0,DRV00122,2416,38.7,3.4,5760.11,2024
77801,7793.73,814.37,75,DRV00091,2631,49.9,3.8,6904.36,2024
77802,3785.72,255.36,0,DRV00100,1263,21.6,10.6,3530.3599999999997,2024
77803,2687.03,406.72,150,DRV00121,1259,19.7,2.8,2130.3100000000004,2024
77804,3015.85,555.52,150,DRV00102,2113,32.6,7.4,2310.33,2024
77805,1268.47,141.33,0,DRV00029,667,10.8,9.9,1127.14,2024
77806,1569.11,137.31,150,DRV00094,600,11.4,8.7,1281.8,2024
77807,866.9,76.16,200,DRV00006,478,8.0,8.4,590.74,2024
77808,6345.85,463.93,50,DRV00123,2791,49.1,8.9,5831.92,2024
77809,3761.66,524.7,75,DRV00075,1729,34.3,10.5,3161.96,2024
77810,443.98,40.08,150,DRV00121,165,2.8,2.5,253.90000000000003,2024
77811,3267.56,460.0,0,DRV00047,1920,36.9,11.7,2807.56,2024
77812,5812.25,708.51,50,DRV00114,2227,43.7,6.7,5053.74,2024
77813,2910.98,406.72,150,DRV00015,1273,19.9,6.4,2354.26,2024
77814,3290.07,383.23,100,DRV00050,2103,36.9,3.2,2806.84,2024
77815,3815.91,504.32,100,DRV00054,1577,25.7,9.3,3211.5899999999997,2024
77816,1098.78,128.63,0,DRV00100,718,12.8,5.6,970.15,2024
77817,682.49,86.46,100,DRV00088,273,4.2,7.9,496.03000000000003,2024
77818,4639.38,564.72,150,DRV00123,2209,36.2,5.3,3924.66,2024
77819,1190.94,187.6,0,DRV00053,690,13.7,2.1,1003.34,2024
77820,3431.64,295.83,50,DRV00047,1554,25.7,6.0,3085.81,2024
77821,595.48,86.46,200,DRV00051,272,4.5,11.5,309.02000000000004,2024
77822,3030.75,460.0,0,DRV00037,1981,37.8,6.9,2570.75,2024
77823,6265.87,814.37,0,DRV00022,2823,49.9,2.9,5451.5,2024
77824,1005.45,161.53,100,DRV00150,594,9.8,2.2,743.9200000000001,2024
77825,6652.43,814.37,0,DRV00080,2655,46.9,4.9,5838.06,2024
77826,5657.5,792.88,0,DRV00095,2471,43.9,10.5,4864.62,2024
77827,3711.61,309.24,150,DRV00144,1793,34.9,8.9,3252.37,2024
77828,2793.56,406.72,0,DRV00148,1280,20.3,7.6,2386.84,2024
77829,3904.22,564.72,0,DRV00061,2206,43.8,5.2,3339.5,2024
77830,2241.2,276.3,200,DRV00145,938,14.6,4.1,1764.8999999999999,2024
77831,1061.33,128.63,150,DRV00118,703,11.9,5.8,782.6999999999999,2024
77832,3495.21,537.81,0,DRV00077,2724,43.9,3.1,2957.4,2024
77833,2107.13,114.3,200,DRV00077,787,13.9,8.8,1792.8300000000002,2024
77834,2226.98,276.3,100,DRV00023,942,17.5,2.4,1850.68,2024
77835,2321.64,249.44,50,DRV00064,1659,29.7,7.1,2022.1999999999998,2024
77836,1964.74,384.2,0,DRV00061,1167,18.2,6.2,1580.54,2024
77837,2018.6,209.79,0,DRV00033,777,12.3,11.5,1808.81,2024
77838,3977.34,738.48,100,DRV00125,2136,42.2,11.2,3138.86,2024
77839,3580.37,738.48,200,DRV00134,2279,39.6,9.0,2641.89,2024
77840,4675.91,708.51,100,DRV00002,2295,36.5,3.3,3867.3999999999996,2024
77841,3822.14,555.52,0,DRV00120,2057,37.7,10.7,3266.62,2024
77842,3917.64,309.24,200,DRV00112,1773,31.6,7.5,3408.3999999999996,2024
77843,1672.82,209.79,200,DRV00055,771,15.1,6.6,1263.03,2024
77844,4767.46,580.87,100,DRV00150,1987,34.1,7.0,4086.59,2024
77845,4510.41,565.38,200,DRV00024,3105,57.3,11.2,3745.0299999999997,2024
77846,252.07,13.8,0,DRV00020,96,1.7,9.0,238.26999999999998,2024
77847,2827.78,295.83,0,DRV00134,1541,27.7,7.8,2531.9500000000003,2024
77848,1960.52,276.3,75,DRV00056,985,16.7,3.7,1609.22,2024
77849,1580.14,153.34,100,DRV00114,739,11.9,8.8,1326.8000000000002,2024
77850,4124.28,454.74,0,DRV00143,1844,31.6,2.7,3669.54,2024
77851,413.07,40.08,0,DRV00129,171,3.4,3.2,372.99,2024
77852,1488.53,185.6,75,DRV00077,629,10.8,7.1,1227.93,2024
77853,1431.2,185.6,75,DRV00070,639,11.2,10.7,1170.6000000000001,2024
77854,3480.49,314.64,150,DRV00045,1317,23.3,5.9,3015.85,2024
77855,3194.53,216.92,75,DRV00047,1331,22.8,8.9,2902.61,2024
77856,1615.35,153.34,75,DRV00125,690,11.6,4.3,1387.01,2024
77857,3267.71,295.83,0,DRV00053,1554,24.9,11.0,2971.88,2024
77858,1479.67,185.6,200,DRV00149,684,12.2,6.9,1094.0700000000002,2024
77859,3245.33,357.25,200,DRV00119,1515,28.2,4.2,2688.08,2024
77860,1729.37,209.79,50,DRV00098,769,14.2,2.1,1469.58,2024
77861,1002.75,76.16,50,DRV00114,476,8.5,11.2,876.59,2024
77862,4372.39,524.7,100,DRV00051,1801,31.5,5.5,3747.6900000000005,2024
77863,2049.94,344.52,100,DRV00025,1104,19.5,9.4,1605.42,2024
77864,7024.22,453.91,0,DRV00079,2365,45.5,5.6,6570.31,2024
77865,7185.61,453.91,150,DRV00015,2472,43.0,3.4,6581.7,2024
77866,5854.15,463.93,200,DRV00057,2887,50.4,10.6,5190.219999999999,2024
77867,6390.86,792.88,100,DRV00146,2305,36.4,6.9,5497.98,2024
77868,2763.05,419.43,200,DRV00099,1340,25.4,9.1,2143.6200000000003,2024
77869,6755.85,453.91,0,DRV00037,2575,46.2,8.2,6301.9400000000005,2024
77870,4855.54,792.88,50,DRV00006,2437,39.8,9.6,4012.66,2024
77871,4262.98,451.8,50,DRV00002,2272,42.7,11.7,3761.1799999999994,2024
77872,2348.77,344.52,50,DRV00125,1052,16.8,5.2,1954.25,2024
77874,4564.31,580.87,50,DRV00047,2121,41.3,5.2,3933.4400000000005,2024
77875,4790.88,590.24,50,DRV00110,2268,40.8,3.5,4150.64,2024
77876,4185.46,738.48,100,DRV00119,2241,39.4,2.5,3346.98,2024
77877,7009.64,453.91,0,DRV00095,2400,43.1,8.1,6555.7300000000005,2024
77878,5193.91,708.51,150,DRV00090,2133,35.3,11.9,4335.4,2024
77879,5221.53,580.87,50,DRV00141,2154,34.6,5.4,4590.66,2024
77880,1859.87,149.26,200,DRV00049,888,15.1,9.8,1510.61,2024
77881,2498.73,276.3,0,DRV00029,929,18.5,3.3,2222.43,2024
77882,1252.75,170.88,75,DRV00051,756,12.3,10.8,1006.87,2024
77883,3084.51,255.36,0,DRV00078,1306,24.4,7.2,2829.15,2024
77884,6494.86,792.88,0,DRV00006,2515,48.5,7.3,5701.98,2024
77885,1942.29,144.0,0,DRV00143,741,13.8,6.0,1798.29,2024
77888,2090.97,209.79,50,DRV00066,819,15.6,7.9,1831.1799999999998,2024
77889,2381.06,419.43,100,DRV00004,1339,23.8,8.9,1861.6299999999999,2024
77890,157.48,15.64,150,DRV00050,92,1.6,5.1,-8.16000000000001,2024
77891,5063.25,565.38,0,DRV00069,3367,55.4,9.0,4497.87,2024
77892,3655.97,314.64,150,DRV00149,1319,24.2,4.8,3191.33,2024
77893,664.36,86.46,0,DRV00032,273,5.2,7.9,577.9,2024
77894,4725.33,580.87,0,DRV00107,2045,39.4,3.1,4144.46,2024
77895,4146.74,524.7,150,DRV00119,1876,35.5,3.9,3472.04,2024
77896,5632.67,565.38,50,DRV00054,3233,50.0,7.8,5017.29,2024
77897,2261.43,276.3,0,DRV00010,952,16.0,9.2,1985.1299999999999,2024
77898,4706.29,708.51,0,DRV00047,2201,40.3,11.3,3997.7799999999997,2024
77899,5750.85,580.87,0,DRV00120,2096,38.7,7.5,5169.9800000000005,2024
77900,1267.3,185.6,0,DRV00139,645,11.2,2.8,1081.7,2024
77901,1715.25,149.26,150,DRV00083,933,18.0,8.2,1415.99,2024
77902,910.86,131.28,200,DRV00023,572,8.8,7.2,579.58,2024
77903,3203.89,295.83,50,DRV00064,1656,26.1,4.5,2858.06,2024
77904,6150.81,463.93,0,DRV00113,2713,50.6,6.2,5686.88,2024
77905,2063.69,344.12,75,DRV00070,1316,22.9,11.5,1644.5700000000002,2024
77906,3841.64,309.24,200,DRV00003,1701,26.2,8.3,3332.3999999999996,2024
77908,1740.27,209.79,200,DRV00063,828,15.1,11.5,1330.48,2024
77909,2213.52,249.44,150,DRV00111,1622,27.1,3.6,1814.08,2024
77911,1628.44,189.0,75,DRV00065,704,12.9,4.9,1364.44,2024
77912,1201.79,170.88,200,DRV00034,732,11.8,4.2,830.91,2024
77913,1417.83,185.6,100,DRV00132,632,11.5,2.9,1132.23,2024
77914,5006.96,451.8,0,DRV00002,2373,41.5,5.3,4555.16,2024
77915,1462.55,273.36,100,DRV00075,840,15.9,4.9,1089.19,2024
77916,154.59,15.64,0,DRV00109,98,1.7,4.5,138.95,2024
77917,4928.41,451.8,0,DRV00075,2397,37.9,4.5,4476.61,2024
77918,3050.87,314.64,100,DRV00139,1406,22.6,11.8,2636.23,2024
77919,1288.47,189.0,200,DRV00056,662,12.3,10.8,899.47,2024
77920,3553.92,255.36,50,DRV00071,1276,22.3,11.9,3248.56,2024
77921,939.58,76.16,0,DRV00036,503,8.2,7.4,863.4200000000001,2024
77922,220.11,13.8,0,DRV00125,91,1.7,9.4,206.31,2024
77923,1614.28,153.34,200,DRV00088,726,12.8,7.5,1260.94,2024
77924,1698.48,144.0,0,DRV00124,768,13.0,11.8,1554.48,2024
77925,3750.84,537.81,100,DRV00005,2616,46.8,7.6,3113.03,2024
77926,147.86,15.64,150,DRV00129,97,1.5,9.7,-17.779999999999987,2024
77927,4664.88,590.24,100,DRV00006,2156,34.7,4.0,3974.6400000000003,2024
77928,2721.9,228.76,200,DRV00103,1282,20.4,5.6,2293.1400000000003,2024
77929,1249.86,273.36,100,DRV00077,795,14.3,5.3,876.4999999999999,2024
77930,5599.4,472.14,75,DRV00149,2756,53.0,4.6,5052.259999999999,2024
77931,7198.23,453.91,200,DRV00113,2467,44.1,8.5,6544.32,2024
77932,1638.41,144.0,100,DRV00054,747,12.4,2.6,1394.41,2024
77933,1477.93,189.0,100,DRV00114,667,10.6,8.3,1188.93,2024
77934,1062.48,131.28,200,DRV00080,557,9.2,3.5,731.2,2024
77935,2039.58,344.12,100,DRV00022,1271,23.9,2.3,1595.46,2024
77936,3173.63,295.83,150,DRV00058,1667,30.3,6.5,2727.8,2024
77937,2174.29,344.52,0,DRV00034,1117,19.6,10.9,1829.77,2024
77938,4350.3,309.24,150,DRV00082,1793,32.8,2.6,3891.0600000000004,2024
77939,4859.77,565.38,200,DRV00108,3351,60.3,7.0,4094.3900000000003,2024
77940,1167.2,128.63,0,DRV00112,691,10.7,6.6,1038.5700000000002,2024
77941,919.11,76.16,0,DRV00098,493,9.4,11.2,842.95,2024
77942,3090.76,376.0,50,DRV00081,1176,18.3,9.4,2664.76,2024
77943,6011.05,891.82,75,DRV00034,2612,43.2,8.4,5044.2300000000005,2024
77944,3541.08,383.23,0,DRV00023,2089,32.9,11.1,3157.85,2024
77945,2028.42,144.0,75,DRV00051,775,12.4,10.0,1809.42,2024
77946,3195.75,216.92,0,DRV00017,1348,25.9,6.6,2978.83,2024
77947,1693.9,149.26,150,DRV00069,944,16.7,3.3,1394.64,2024
77948,1604.01,189.0,200,DRV00026,695,13.9,8.1,1215.01,2024
77949,1989.54,276.3,150,DRV00012,931,14.8,6.1,1563.24,2024
77950,248.83,13.8,150,DRV00139,94,1.6,10.8,85.03000000000002,2024
77951,3511.8,564.72,75,DRV00130,2220,40.4,9.8,2872.08,2024
77952,156.32,15.64,100,DRV00121,92,1.8,9.6,40.67999999999999,2024
77953,1162.51,128.63,200,DRV00144,730,11.6,4.3,833.88,2024
77954,1779.2,344.12,75,DRV00018,1232,23.7,10.0,1360.08,2024
77955,1893.59,344.12,0,DRV00012,1234,23.2,9.2,1549.4699999999998,2024
77956,152.94,15.64,0,DRV00024,91,1.6,5.2,137.3,2024
77957,2441.44,419.43,200,DRV00051,1247,22.7,11.8,1822.01,2024
77958,4207.69,564.72,0,DRV00043,2341,41.7,4.7,3642.9699999999993,2024
77959,3805.32,454.74,150,DRV00061,1774,32.2,4.0,3200.58,2024
77960,169.16,15.64,0,DRV00150,91,1.5,4.3,153.51999999999998,2024
77961,4859.02,451.8,0,DRV00122,2287,37.1,5.6,4407.22,2024
77962,1893.64,384.2,0,DRV00081,1209,23.9,10.6,1509.44,2024
77963,274.3,13.8,0,DRV00121,90,1.6,10.3,260.5,2024
77964,3868.56,357.25,50,DRV00130,1504,25.3,7.7,3461.31,2024
